SCAN_ID,SSID,BSSID,CHANNEL,RSSI
34,SIARA,48:96:D9:57:03:3E,10,-96
34,LIVE TIM_6932_2G,D4:F7:56:81:8C:D2,11,-96
34,CLARO_2F87EB,08:C7:F5:2F:87:EC,1,-97
34,TiagoSerra,3C:F9:F0:68:7A:FB,4,-97
34,LIVE TIM_32A0_2G,EC:BE:DD:10:32:A4,11,-97
END_SCAN
35,TFMARQUES ,3E:64:CF:2C:34:3A,4,-64
35,REDE TESTE AMAZON ON,3E:64:CF:4C:34:3A,4,-64
35,Celso_2G,E8:D2:FF:A5:B5:9B,7,-78
35,#CLARO-WIFI,EA:D2:FF:A5:B7:9C,7,-78
35,RANDY2G,08:C7:F5:2F:2B:64,1,-80
35,Medeiros85,08:C7:F5:03:20:F2,1,-87
35,CHIODINI,24:E4:CE:8C:C0:C1,11,-87
35,CHIODINI-IoT,82:E4:CE:8C:C0:C4,11,-87
35,#CLARO-WIFI,5A:2F:F7:9B:69:9F,1,-88
35,Familia Nicolau Hübner,CC:32:E5:04:BB:F2,5,-88
35,lrhome_2G,58:2F:F7:9B:67:9E,1,-89
35,LIVE TIM_D610_2G,EC:BE:DD:12:D6:14,1,-89
35,ALDEMIROS10,40:D5:21:17:45:A0,6,-89
35,Ap1004TPLK,DE:62:79:25:48:6E,8,-89
35,TFMARQUES ,3E:64:CF:2C:30:8E,4,-90
35,EduCarla_Mesh,80:2D:1A:50:16:B6,6,-90
35,MANUELA,80:2D:1A:4F:EA:82,6,-90
35,VIVOFIBRA-EF78_EXT,B0:BE:76:38:A1:F3,1,-91
35,fernandaRafael,3C:F9:F0:A6:69:06,3,-91
35,LIVE TIM_R3W3_2G,A0:B5:3C:1C:6E:9A,1,-92
35,REDE TESTE AMAZON ON,3E:64:CF:4C:30:8E,4,-92
35,Bichinho-mesh,38:16:5A:48:97:84,7,-92
35,TIM_ULTRAFIBRA_77AC_2G,16:94:48:10:77:B0,10,-92
35,fernandaRafael,30:1F:48:54:4C:50,11,-92
35,#CLARO-WIFI,3E:F9:F0:68:7A:0B,3,-93
35,#CLARO-WIFI,3A:1F:48:54:4C:E0,6,-93
35,DULCEMOURA,30:1F:48:56:5A:80,6,-93
35,fernandaRafael,30:1F:48:54:4C:E0,6,-93
35,1301T2,D8:E8:44:AB:28:6E,8,-93
35,CURUMIN,80:2D:1A:51:7B:E2,11,-93
35,#CLARO-WIFI,3A:1F:48:54:4C:50,11,-93
35,#CLARO-WIFI,3E:F9:F0:26:69:06,3,-94
35,PalacioDoJMRoteador_EXT,98:03:8E:D8:E9:8E,1,-95
35,APTO_501,44:3B:32:45:1D:DC,6,-95
35,VIVOFIBRA-0F08,84:0B:BB:25:0F:08,11,-95
35,TIM_ULTRAFIBRA_345C_2G,16:94:48:16:34:60,6,-96
35,THIAGO ROCHA ,9C:53:22:8E:BA:AA,7,-96
35,SIARA,48:96:D9:57:03:3E,10,-97
35,LIVE TIM_32A0_2G,EC:BE:DD:10:32:A4,11,-97
END_SCAN
36,REDE TESTE AMAZON ON,3E:64:CF:4C:34:3A,4,-63
36,TFMARQUES ,3E:64:CF:2C:34:3A,4,-64
36,Celso_2G,E8:D2:FF:A5:B5:9B,7,-77
36,#CLARO-WIFI,EA:D2:FF:A5:B7:9C,7,-77
36,RANDY2G,08:C7:F5:2F:2B:64,1,-79
36,VIVOFIBRA-WIFI6-37D8,E8:45:8B:63:37:D8,6,-88
36,ALDEMIROS10,40:D5:21:17:45:A0,6,-88
36,CHIODINI,24:E4:CE:8C:C0:C1,11,-88
36,Medeiros85,08:C7:F5:03:20:F2,1,-89
36,Familia Nicolau Hübner,CC:32:E5:04:BB:F2,5,-89
36,LIVE TIM_D610_2G,EC:BE:DD:12:D6:14,1,-90
36,LIVE TIM_R3W3_2G,A0:B5:3C:1C:6E:9A,1,-90
36,fernandaRafael,3C:F9:F0:A6:69:06,3,-90
36,Ap1004TPLK,DE:62:79:25:48:6E,8,-90
36,CHIODINI-IoT,82:E4:CE:8C:C0:C4,11,-90
36,REDE TESTE AMAZON ON,3E:64:CF:4C:30:8E,4,-91
36,#CLARO-WIFI,3E:F9:F0:68:7A:FB,4,-91
36,EduCarla_Mesh,80:2D:1A:50:16:B6,6,-91
36,MANUELA,80:2D:1A:4F:EA:82,6,-91
36,THIAGO ROCHA ,9C:53:22:8E:BA:AA,7,-91
36,VIVOFIBRA-EF78_EXT,B0:BE:76:38:A1:F3,1,-92
36,TFMARQUES ,3E:64:CF:2C:30:8E,4,-92
36,DULCEMOURA,30:1F:48:56:5A:80,6,-92
36,#CLARO-WIFI,3A:1F:48:54:4C:E0,6,-92
36,fernandaRafael,30:1F:48:54:4C:50,11,-92
36,CLARO_2F87EB,08:C7:F5:2F:87:EC,1,-93
36,fernandaRafael,30:1F:48:54:4C:E0,6,-93
36,1301T2,D8:E8:44:AB:28:6E,8,-93
36,TIM_ULTRAFIBRA_77AC_2G,16:94:48:10:77:B0,10,-93
36,CURUMIN,80:2D:1A:51:7B:E2,11,-93
36,#CLARO-WIFI,3A:1F:48:54:4C:50,11,-93
36,TIM_ULTRAFIBRA_345C_2G,16:94:48:16:34:60,6,-94
36,APTO_501,44:3B:32:45:1D:DC,6,-94
36,SIARA,48:96:D9:57:03:3E,10,-94
36,LIVE TIM_32A0_2G,EC:BE:DD:10:32:A4,11,-94
36,VIVOFIBRA-0F08,84:0B:BB:25:0F:08,11,-94
36,LIVE TIM_6932_2G,D4:F7:56:81:8C:D2,11,-94
36,#CLARO-WIFI,3E:F9:F0:68:7A:0B,3,-95
36,Bichinho-mesh,38:16:5A:48:97:84,7,-95
36,TiagoSerra,3C:F9:F0:68:7A:FB,4,-96
END_SCAN
37,TFMARQUES ,3E:64:CF:2C:34:3A,4,-61
37,REDE TESTE AMAZON ON,3E:64:CF:4C:34:3A,4,-61
37,Celso_2G,E8:D2:FF:A5:B5:9B,7,-77
37,RANDY2G,08:C7:F5:2F:2B:64,1,-78
37,#CLARO-WIFI,EA:D2:FF:A5:B7:9C,7,-78
37,CHIODINI,24:E4:CE:8C:C0:C1,11,-85
37,CHIODINI-IoT,82:E4:CE:8C:C0:C4,11,-86
37,lrhome_2G,58:2F:F7:9B:67:9E,1,-88
37,LIVE TIM_D610_2G,EC:BE:DD:12:D6:14,1,-88
37,Medeiros85,08:C7:F5:03:20:F2,1,-88
37,REDE TESTE AMAZON ON,3E:64:CF:4C:30:8E,4,-88
37,fernandaRafael,30:1F:48:54:4C:50,11,-89
37,LIVE TIM_R3W3_2G,A0:B5:3C:1C:6E:9A,1,-90
37,TIM_ULTRAFIBRA_77AC_2G,16:94:48:10:77:B0,10,-90
37,CURUMIN,80:2D:1A:51:7B:E2,11,-90
37,#CLARO-WIFI,3E:F9:F0:68:7A:FB,4,-91
37,#CLARO-WIFI,3A:1F:48:54:4C:50,11,-91
37,TFMARQUES ,3E:64:CF:2C:30:8E,4,-92
37,VIVOFIBRA-0F08,84:0B:BB:25:0F:08,11,-92
37,LIVE TIM_6932_2G,D4:F7:56:81:8C:D2,11,-92
37,CLARO_NET,24:E4:CE:8C:77:89,11,-92
37,TiagoSerra,3C:F9:F0:68:7A:FB,4,-94
37,LIVE TIM_32A0_2G,EC:BE:DD:10:32:A4,11,-94
END_SCAN
38,TFMARQUES ,3E:64:CF:2C:34:3A,4,-60
38,REDE TESTE AMAZON ON,3E:64:CF:4C:34:3A,4,-61
38,Celso_2G,E8:D2:FF:A5:B5:9B,7,-78
38,#CLARO-WIFI,EA:D2:FF:A5:B7:9C,7,-78
38,RANDY2G,08:C7:F5:2F:2B:64,1,-79
38,LIVE TIM_D610_2G,EC:BE:DD:12:D6:14,1,-83
38,ALDEMIROS10,40:D5:21:17:45:A0,6,-84
38,CHIODINI,24:E4:CE:8C:C0:C1,11,-85
38,Familia Nicolau Hübner,CC:32:E5:04:BB:F2,5,-86
38,CHIODINI-IoT,82:E4:CE:8C:C0:C4,11,-86
38,REDE TESTE AMAZON ON,3E:64:CF:4C:30:8E,4,-88
38,TIM_ULTRAFIBRA_77AC_2G,16:94:48:10:77:B0,10,-88
38,lrhome_2G,58:2F:F7:9B:67:9E,1,-89
38,TFMARQUES ,3E:64:CF:2C:30:8E,4,-89
38,EduCarla_Mesh,80:2D:1A:50:16:B6,6,-89
38,Medeiros85,08:C7:F5:03:20:F2,1,-90
38,#CLARO-WIFI,5A:2F:F7:9B:69:9F,1,-90
38,VIVOFIBRA-WIFI6-37D8,E8:45:8B:63:37:D8,6,-90
38,fernandaRafael,30:1F:48:54:4C:50,11,-90
38,#CLARO-WIFI,3A:1F:48:54:4C:50,11,-90
38,fernandaRafael,30:1F:48:54:4C:E0,6,-91
38,CURUMIN,80:2D:1A:51:7B:E2,11,-91
38,#CLARO-WIFI,3E:F9:F0:26:69:06,3,-92
38,AdnaRiva,6C:E8:74:00:E9:30,5,-92
38,#CLARO-WIFI,3A:1F:48:54:4C:E0,6,-92
38,THIAGO ROCHA ,9C:53:22:8E:BA:AA,7,-92
38,SIARA,48:96:D9:57:03:3E,10,-92
38,VIVOFIBRA-0F08,84:0B:BB:25:0F:08,11,-92
38,Maison_liberte,80:85:44:A4:4A:64,3,-93
38,APTO_501,44:3B:32:45:1D:DC,6,-93
38,Bichinho-mesh,38:16:5A:48:97:84,7,-93
38,#CLARO-WIFI,3E:F9:F0:68:7A:FB,4,-94
38,TIM_ULTRAFIBRA_345C_2G,16:94:48:16:34:60,6,-94
38,LIVE TIM_6932_2G,D4:F7:56:81:8C:D2,11,-94
38,#CLARO-WIFI,3E:F9:F0:68:7A:0B,3,-95
38,CLARO_NET,24:E4:CE:8C:77:89,11,-95
END_SCAN
39,TFMARQUES ,3E:64:CF:2C:34:3A,4,-61
39,REDE TESTE AMAZON ON,3E:64:CF:4C:34:3A,4,-61
39,Celso_2G,E8:D2:FF:A5:B5:9B,7,-79
39,#CLARO-WIFI,EA:D2:FF:A5:B7:9C,7,-79
39,RANDY2G,08:C7:F5:2F:2B:64,1,-81
39,CHIODINI,24:E4:CE:8C:C0:C1,11,-86
39,LIVE TIM_D610_2G,EC:BE:DD:12:D6:14,1,-88
39,CHIODINI-IoT,82:E4:CE:8C:C0:C4,11,-88
39,Medeiros85,08:C7:F5:03:20:F2,1,-89
39,MANUELA,80:2D:1A:4F:EA:82,6,-89
39,LIVE TIM_R3W3_2G,A0:B5:3C:1C:6E:9A,1,-90
39,EduCarla_Mesh,80:2D:1A:50:16:B6,6,-91
39,Ap1004TPLK,DE:62:79:25:48:6E,8,-91
39,1301T2,D8:E8:44:AB:28:6E,8,-91
39,#CLARO-WIFI,3A:1F:48:54:4C:50,11,-91
39,lrhome_2G,58:2F:F7:9B:67:9E,1,-92
39,TFMARQUES ,3E:64:CF:2C:30:8E,4,-92
39,TIM_ULTRAFIBRA_345C_2G,16:94:48:16:34:60,6,-92
39,fernandaRafael,30:1F:48:54:4C:E0,6,-92
39,CURUMIN,80:2D:1A:51:7B:E2,11,-92
39,fernandaRafael,30:1F:48:54:4C:50,11,-92
39,REDE TESTE AMAZON ON,3E:64:CF:4C:30:8E,4,-93
39,DULCEMOURA,30:1F:48:56:5A:80,6,-93
39,APTO_501,44:3B:32:45:1D:DC,6,-93
39,SIARA,48:96:D9:57:03:3E,10,-93
39,VIVOFIBRA-0F08,84:0B:BB:25:0F:08,11,-93
39,#CLARO-WIFI,3E:F9:F0:68:7A:FB,4,-94
39,#CLARO-WIFI,3A:1F:48:54:4C:E0,6,-94
39,TIM_ULTRAFIBRA_77AC_2G,16:94:48:10:77:B0,10,-94
39,LIVE TIM_6932_2G,D4:F7:56:81:8C:D2,11,-94
39,TiagoSerra,3C:F9:F0:68:7A:FB,4,-95
39,THIAGO ROCHA ,9C:53:22:8E:BA:AA,7,-95
39,Bichinho-mesh,38:16:5A:48:97:84,7,-95
39,LIVE TIM_32A0_2G,EC:BE:DD:10:32:A4,11,-98
END_SCAN
40,TFMARQUES ,3E:64:CF:2C:34:3A,4,-63
40,REDE TESTE AMAZON ON,3E:64:CF:4C:34:3A,4,-65
40,RANDY2G,08:C7:F5:2F:2B:64,1,-79
40,Celso_2G,E8:D2:FF:A5:B5:9B,7,-80
40,#CLARO-WIFI,EA:D2:FF:A5:B7:9C,7,-81
40,Medeiros85,08:C7:F5:03:20:F2,1,-86
40,CHIODINI,24:E4:CE:8C:C0:C1,11,-87
40,CHIODINI-IoT,82:E4:CE:8C:C0:C4,11,-88
40,lrhome_2G,58:2F:F7:9B:67:9E,1,-89
40,LIVE TIM_R3W3_2G,A0:B5:3C:1C:6E:9A,1,-89
40,MANUELA,80:2D:1A:4F:EA:82,6,-89
40,Ap1004TPLK,DE:62:79:25:48:6E,8,-89
40,LIVE TIM_D610_2G,EC:BE:DD:12:D6:14,1,-90
40,fernandaRafael,3C:F9:F0:A6:69:06,3,-90
40,TFMARQUES ,3E:64:CF:2C:30:8E,4,-90
40,VIVOFIBRA-WIFI6-37D8,E8:45:8B:63:37:D8,6,-90
40,1301T2,D8:E8:44:AB:28:6E,8,-90
40,EduCarla_Mesh,80:2D:1A:50:16:B6,6,-91
40,REDE TESTE AMAZON ON,3E:64:CF:4C:30:8E,4,-92
40,fernandaRafael,30:1F:48:54:4C:E0,6,-92
40,fernandaRafael,30:1F:48:54:4C:50,11,-92
40,#CLARO-WIFI,3A:1F:48:54:4C:50,11,-92
40,#CLARO-WIFI,3E:F9:F0:68:7A:FB,4,-93
40,APTO_501,44:3B:32:45:1D:DC,6,-93
40,TIM_ULTRAFIBRA_77AC_2G,16:94:48:10:77:B0,10,-93
40,#CLARO-WIFI,3A:1F:48:54:4C:E0,6,-94
40,DULCEMOURA,30:1F:48:56:5A:80,6,-94
40,THIAGO ROCHA ,9C:53:22:8E:BA:AA,7,-94
40,LIVE TIM_32A0_2G,EC:BE:DD:10:32:A4,11,-94
40,VIVOFIBRA-0F08,84:0B:BB:25:0F:08,11,-94
40,Maison_liberte,80:85:44:A4:4A:64,3,-95
40,lola,80:2D:1A:50:18:8A,6,-95
40,TIM_ULTRAFIBRA_345C_2G,16:94:48:16:34:60,6,-95
40,SIARA,48:96:D9:57:03:3E,10,-95
40,CURUMIN,80:2D:1A:51:7B:E2,11,-95
40,#CLARO-WIFI,3E:F9:F0:68:7A:0B,3,-96
40,TiagoSerra,3C:F9:F0:68:7A:FB,4,-96
40,LIVE TIM_6932_2G,D4:F7:56:81:8C:D2,11,-97
40,CLARO_NET,24:E4:CE:8C:77:89,11,-98
END_SCAN
41,REDE TESTE AMAZON ON,3E:64:CF:4C:34:3A,4,-63
41,TFMARQUES ,3E:64:CF:2C:34:3A,4,-64
41,RANDY2G,08:C7:F5:2F:2B:64,1,-79
41,Celso_2G,E8:D2:FF:A5:B5:9B,7,-79
41,#CLARO-WIFI,EA:D2:FF:A5:B7:9C,7,-79
41,Medeiros85,08:C7:F5:03:20:F2,1,-86
41,LIVE TIM_D610_2G,EC:BE:DD:12:D6:14,1,-88
41,CHIODINI,24:E4:CE:8C:C0:C1,11,-88
41,CHIODINI-IoT,82:E4:CE:8C:C0:C4,11,-88
41,lrhome_2G,58:2F:F7:9B:67:9E,1,-89
41,#CLARO-WIFI,5A:2F:F7:9B:69:9F,1,-89
41,Ap1004TPLK,DE:62:79:25:48:6E,8,-89
41,TFMARQUES ,3E:64:CF:2C:30:8E,4,-90
41,VIVOFIBRA-WIFI6-37D8,E8:45:8B:63:37:D8,6,-90
41,#CLARO-WIFI,3A:1F:48:54:4C:50,11,-90
41,fernandaRafael,3C:F9:F0:A6:69:06,3,-91
41,1301T2,D8:E8:44:AB:28:6E,8,-91
41,fernandaRafael,30:1F:48:54:4C:50,11,-91
41,LIVE TIM_R3W3_2G,A0:B5:3C:1C:6E:9A,1,-92
41,EduCarla_Mesh,80:2D:1A:50:16:B6,6,-92
41,TIM_ULTRAFIBRA_77AC_2G,16:94:48:10:77:B0,10,-92
41,#CLARO-WIFI,3E:F9:F0:68:7A:FB,4,-93
41,DULCEMOURA,30:1F:48:56:5A:80,6,-93
41,APTO_501,44:3B:32:45:1D:DC,6,-93
41,#CLARO-WIFI,3A:1F:48:54:4C:E0,6,-93
41,#CLARO-WIFI,3E:F9:F0:26:69:06,3,-94
41,Maison_liberte,80:85:44:A4:4A:64,3,-94
41,THIAGO ROCHA ,9C:53:22:8E:BA:AA,7,-94
41,VIVOFIBRA-0F08,84:0B:BB:25:0F:08,11,-94
41,LIVE TIM_6932_2G,D4:F7:56:81:8C:D2,11,-94
41,CURUMIN,80:2D:1A:51:7B:E2,11,-94
41,TiagoSerra,3C:F9:F0:68:7A:FB,4,-95
41,fernandaRafael,30:1F:48:54:4C:E0,6,-95
41,SIARA,48:96:D9:57:03:3E,10,-95
41,#CLARO-WIFI,3E:F9:F0:68:7A:0B,3,-97
41,Bichinho-mesh,38:16:5A:48:97:84,7,-97
41,LIVE TIM_32A0_2G,EC:BE:DD:10:32:A4,11,-97
END_SCAN
